milisegundos,datos
23460,1911
23470,1936
23480,1969
23490,1956
23500,1966
23510,1938
23520,1907
23530,1891
23540,1882
23550,1881
23560,1881
23570,1917
23580,1905
23590,1936
23600,1943
23610,1960
23620,1967
23630,1963
23640,1943
23650,1925
23660,1934
23670,1919
23680,1894
23690,1963
23700,1885
23710,1893
23720,1875
23730,1906
23740,1905
23750,1930
23760,1962
23770,1958
23780,1966
23790,1968
23800,1961
23810,1954
23820,1941
23830,1917
23840,1920
23850,1903
23860,1904
23870,1891
23880,1873
23890,1892
23900,1904
23910,1909
23920,1931
23930,1943
23940,1943
23950,1963
23960,1966
23970,1970
23980,1958
23990,1936
24000,1931
24010,1910
24020,1907
24030,1878
24040,1891
24050,1875
24060,1891
24070,1904
24080,1921
24090,1953
24100,1953
24110,1963
24120,1961
24130,1968
24140,1949
24150,1929
24160,1913
24170,1910
24180,1908
24190,1891
24201,1891
24210,1907
24220,1907
24230,1915
24240,1936
24250,1953
24260,1967
24270,1971
24280,1958
24290,2322
24300,1996
24310,1933
24320,1914
24330,1895
24340,1888
24350,1894
24360,1878
24370,1904
24380,1915
24390,1926
24400,1946
24410,1938
24420,1951
24430,1967
24440,1957
24450,1943
24460,1943
24470,1922
24480,1909
24490,1888
24500,1883
24510,1890
24520,1888
24530,1898
24540,1924
24550,1930
24560,1950
24570,1959
24580,1952
24590,1964
24600,1962
24610,1938
24620,1923
24630,1897
24640,1894
24650,1890
24660,1872
24670,1895
24680,1895
24690,1915
24700,1947
24710,1959
24720,1974
24730,1974
24740,1963
24750,1941
24760,1936
24770,1904
24780,1889
24790,1889
24800,1894
24810,1902
24820,1904
24830,1909
24840,1921
24850,1950
24860,1968
24870,1968
24880,1957
24890,1956
24900,1965
24910,2002
24920,1984
24930,1910
24940,1903
24950,1889
24960,1877
24970,1899
24980,1905
24990,1921
25000,1936
25010,1959
25020,1941
25030,1966
25040,1945
25050,1936
25060,1930
25070,1919
25080,1894
25090,1877
25100,1882
25110,1889
25120,1902
25130,1903
25140,1923
25150,1955
25160,1968
25170,1984
25180,1952
25190,1953
25200,1935
25210,1920
25220,1898
25230,1885
25240,1875
25250,1886
25260,1890
25270,1904
25280,1904
25290,1950
25300,1950
25310,1957
25320,1966
25330,1958
25340,1953
25350,1905
25360,1901
25370,1888
25380,1985
25390,1850
25400,1920
25410,1979
25420,1879
25430,1943
25440,1936
25450,1853
25460,1968
25470,1956
25480,1875
25490,1895
25500,1974
25510,2333
25520,1976
25530,1873
25540,1915
25550,1939
25560,1956
25570,1968
25580,1963
25590,1937
25600,1914
25610,1885
25620,1872
25630,1883
25640,1904
25650,1926
25660,1931
25670,1959
25680,1962
25690,1979
25700,1952
25710,1935
25720,1906
25730,1915
25740,1878
25750,1911
25760,1879
25770,1890
25780,1904
25790,1931
25800,1934
25810,1961
25820,1942
25830,1967
25840,1968
25850,1964
25860,1942
25870,1935
25880,1936
25890,1914
25900,1903
25910,1907
25920,1895
25930,1885
25940,1890
25950,1899
25960,1905
25970,1920
25980,1936
25990,1942
26000,1957
26010,1968
26020,1975
26030,1958
26040,1957
26050,1942
26060,1930
26070,1908
26080,1905
26090,1885
26100,1902
26110,1894
26120,2305
26130,1969
26140,1911
26150,1904
26160,1943
26170,1968
26180,1984
26190,1949
26200,1955
26210,1956
26220,1936
26230,1921
26240,1903
26250,1893
26260,1906
26270,1875
26280,1877
26290,1889
26300,1890
26310,1920
26320,1936
26330,1935
26340,1961
26350,1968
26360,1965
26370,1963
26380,1942
26390,1932
26400,1911
26410,1899
26420,1888
26430,1882
26440,1874
26450,1899
26460,1917
26470,1918
26480,1934
26490,1940
26500,1950
26510,1968
26520,1957
26530,1953
26540,1923
26550,1872
26560,1899
26570,1891
26580,1890
26590,1892
26600,1899
26610,1897
26620,1902
26630,1933
26640,1950
26650,1962
26660,1961
26670,1970
26680,1945
26690,1933
26700,1921
26710,1904
26720,1884
26730,2299
26740,1952
26750,1901
26761,1906
26770,1922
26780,1949
26790,1952
26800,1968
26810,1972
26820,1965
26830,1936
26840,1934
26850,1910
26860,1908
26870,1886
26880,1885
26890,1882
26900,1915
26910,1920
26920,1942
26930,1946
26940,1959
26950,1968
26960,1968
26970,1949
26980,1936
26990,1903
27000,1893
27010,1904
27020,1881
27030,1890
27040,1920
27050,1930
27060,1936
27070,1969
27080,1968
27090,1958
27100,1946
27110,1927
27120,1904
27130,1890
27140,1882
27150,1891
27160,1891
27170,1906
27180,1935
27190,1969
27200,1975
27210,1968
27220,1942
27230,1938
27240,1925
27250,1895
27260,1895
27270,1882
27280,1899
27290,1910
27300,1939
27310,1955
27320,1959
27330,1970
27340,2385
27350,2000
27360,1921
27370,1902
27380,1895
27390,1887
27400,1924
27410,1969
27420,1894
27430,1875
27440,2022
27450,1829
27460,1999
27470,1892
27480,1901
27490,1985
27500,1878
27510,1890
27520,1975
27530,1970
27540,1916
27550,1885
27560,1917
27570,1948
27580,1979
27590,1966
27600,1935
27610,1890
27620,1893
27630,1891
27640,1904
27650,1933
27660,1961
27670,1971
27680,1968
27690,1958
27700,1933
27710,1927
27720,1894
27730,1881
27740,1889
27750,1887
27760,1909
27770,1936
27780,1938
27790,1962
27800,1987
27810,1961
27820,1952
27830,1943
27840,1909
27850,1891
27860,1894
27870,1894
27880,1872
27890,1893
27900,1890
27910,1915
27920,1923
27930,1948
27940,1956
27950,2321
27960,2036
27970,1951
27980,1952
27990,1961
28000,1920
28010,1902
28020,1904
28030,1885
28040,1879
28050,1885
28060,1895
28070,1925
28080,1937
28090,1950
28100,1959
28110,1978
28120,1970
28130,1955
28140,1937
28150,1929
28160,1915
28170,1901
28180,1888
28190,1879
28200,1901
28210,1889
28220,1904
28230,1920
28240,1938
28250,1965
28260,1967
28270,1974
28280,1967
28290,1945
28300,1911
28310,1920
28320,1904
28330,1894
28340,1894
28350,1895
28360,1900
28370,1905
28380,1937
28390,1936
28400,1955
28410,1963
28420,1955
28430,1941
28440,1951
28450,1917
28460,1916
28470,1902
28480,1880
28490,1886
28500,1879
28510,1902
28520,1930
28530,1929
28540,1961
28550,1965
28560,2389
28570,2031
28580,1957
28590,1943
28600,1910
28610,1936
28620,1884
28630,1879
28640,1872
28650,1897
28660,1905
28670,1931
28680,1955
28690,1978
28700,1968
28710,1952
28720,1936
28730,1918
28740,1907
28750,1898
28760,1883
28770,1881
28780,1904
28790,1906
28800,1914
28810,1937
28820,1965
28830,1962
28840,1960
28850,1946
28860,1938
28870,1927
28880,1899
28890,1887
28900,1881
28910,1882
28920,1892
28930,1921
28940,1921
28950,1961
28960,1971
28970,1955
28980,1968
28990,1948
29000,1920
29010,1911
29020,1877
29030,1898
29040,1888
29050,1901
29060,1913
29070,1931
29080,1956
29090,1970
29100,1965
29110,1949
29120,1967
29130,1917
29140,1918
29150,1891
29160,1882
29170,2235
29180,2033
29190,1911
29200,1911
29210,1946
29220,1957
29230,1968
29240,1962
29250,1968
29260,1940
29270,1914
29280,1913
29290,1889
29300,1878
29310,1885
29320,1927
29330,1905
29340,1936
29350,1958
29360,1975
29370,1973
29380,1950
29390,1924
29400,1915
29410,1895
29420,1879
29430,1894
29440,2010
29450,1821
29460,1990
29470,1921
29480,1899
29490,1945
29500,1950
29510,1854
29520,1969
29530,1949
29540,1869
29550,1921
29560,1968
29570,1945
29580,1886
29590,1872
29600,1903
29610,1943
29620,1967
29630,1961
29640,1923
29650,1900
29660,1891
29670,1879
29680,1906
29690,1909
29700,1955
29710,1957
29720,1974
29730,1970
29740,1943
29750,1929
29760,1911
29770,1895
29780,2253
29790,1963
29800,1887
29810,1905
29820,1923
29830,1931
29840,2122
29850,1971
29860,1967
29870,1947
29880,1937
29890,1923
29900,1921
29910,1893
29920,1878
29930,1867
29940,1894
29950,1901
29960,1921
29970,1923
29980,1947
29990,1968
30000,1969
30010,1972
30020,1939
30030,1927
30040,1915
30050,1899
30060,1897
30070,1877
30080,1892
30090,1898
30100,1936
30110,1967
30120,1938
30130,1902
30140,1878
30150,1997
30160,1869
30170,1856
30180,1939
30190,1963
30200,1933
30210,1916
30220,1915
30230,1927
30240,1937
30250,1922
30260,1920
30270,1931
30280,1920
30290,1922
30300,1920
30310,1936
30320,1926
30330,1911
30340,1923
30350,1943
30360,1931
30370,1926
30380,1922
30390,2268
30400,1984
30410,1922
30420,1908
30430,1927
30440,1929
30450,1920
30460,1921
30470,1918
30480,1930
30490,1917
30500,1933
30510,1922
30520,1925
30530,1936
30540,1925
30550,1911
30560,1919
30570,1925
30580,1925
30590,1937
30600,1968
30610,1996
30620,1985
30630,1941
30640,1915
30650,1922
30660,1936
30670,1923
30680,1930
30690,1915
30700,1923
30710,1929
30720,1915
30730,1905
30740,1904
30750,1935
30760,1925
30770,1917
30780,1930
30790,1933
30800,1915
30810,1929
30820,1919
30830,1925
30840,1925
30850,1927
30860,1924
30870,1935
30880,1931
30890,1925
30900,1925
30910,1928
30920,1929
30930,1927
30940,1921
30950,1910
30960,1914
30970,1930
30980,1925
30990,1931
31000,2323
31010,1993
31020,1931
31030,1922
31040,1934
31050,1926
31060,1921
31070,1907
31080,1904
31090,1859
31100,1844
31110,1909
31120,1966
31130,1936
31140,1920
31150,1935
31160,1934
31170,1931
31180,1923
31190,1917
31200,1905
31210,1905
31220,1920
31230,1930
31240,1915
31250,1919
31260,1927
31270,1926
31280,1922
31290,1921
31300,1933
31310,1917
31320,1903
31330,1925
31340,1925
31350,1915
31360,1935
31370,1931
31380,1935
31390,1925
31400,1927
31410,1918
31420,1924
31430,1920
31440,1904
31450,1915
31460,1919
31470,1927
31480,1920
31490,1934
31500,1926
31510,1927
31520,1936
31530,1929
31540,1936
31550,1904
31560,1920
31570,1925
31580,1915
31590,1882
31600,1841
31610,2241
31620,1957
31630,1904
31640,1930
31650,1920
31660,1915
31670,1935
31680,1942
31690,1914
31700,1925
31710,1943
31720,1943
31730,1926
31740,1929
31750,1919
31760,1927
31770,1923
31780,1934
31790,1911
31800,1920
31810,1919
31820,1919
31830,1914
31840,1930
31850,1926
31860,1932
31870,1918
31880,1923
31890,1926
31900,1903
31910,1925
31920,1919
31930,1923
31940,1914
31950,1918
31960,1926
31970,1920
31980,1918
31990,1917
32000,1915
32010,1919
32020,1907
32030,1933
32040,1922
32050,1929
32060,1939
32070,1957
32080,2009
32090,1969
32100,1884
32110,1890
32120,1909
32130,1920
32140,1925
32150,1919
32160,1920
32170,1914
32180,1925
32190,1935
32200,1936
32210,1941
32220,2291
32230,2002
32240,1934
32250,1911
32260,1917
32270,1927
32280,1927
32291,1922
32300,1921
32310,1918
32320,1949
32330,1938
32340,1918
32350,1934
32360,1927
32370,1935
32380,1922
32390,1920
32400,1922
32410,1927
32420,1923
32430,1920
32440,1916
32450,1927
32460,1916
32470,1909
32480,1909
32490,1920
32500,1925
32510,1931
32520,1931
32530,1922
32540,1930
32550,1930
32560,1925
32570,1979
32580,2026
32590,1956
32600,1936
32610,1924
32620,1925
32630,1942
32640,1927
32650,1926
32660,1929
32670,1926
32680,1918
32690,1907
32700,1913
32710,1904
32720,1920
32730,1931
32740,1908
32750,1921
32760,1918
32770,1922
32780,1924
32790,1941
32800,1926
32810,1920
32820,1909
32830,2227
32840,1983
32850,1934
32860,1920
32870,1905
32880,1925
32890,1908
32900,1918
32910,1934
32920,1929
32930,1911
32940,1915
32950,1932
32960,1936
32970,1917
32980,1933
32990,1920
33000,1923
33010,1936
33020,1923
33030,1918
33040,1914
33050,1894
33060,1828
33070,1846
33080,1911
33090,1926
33100,1930
33110,1915
33120,1925
33130,1917
33140,1923
33150,1919
33160,1920
33170,1910
33180,1906
33190,1920
33200,1915
33210,1915
33220,1926
33230,1920
33240,1923
33250,1920
33260,1937
33270,1926
33280,1919
33290,1911
33300,1935
33310,1915
33320,1920
33330,1922
33340,1919
33350,1923
33360,1921
33370,1921
33380,1920
33390,1935
33400,1930
33410,1935
33420,1895
33430,1928
33440,2327
33450,1987
33460,1919
33470,1922
33480,1923
33490,1922
33500,1923
33510,1922
33520,1910
33530,1905
33540,1845
33550,1867
33560,1915
33570,1924
33580,1909
33590,1914
33600,1935
33610,1917
33620,1913
33630,1936
33640,1910
33650,1907
33660,1891
33670,1907
33680,1911
33690,1927
33700,1920
33710,1906
33720,1922
33730,1922
33740,1918
33750,1915
33760,1906
33770,1902
33780,1904
33790,1911
33800,1913
33810,1907
33820,1921
33830,1920
33840,1910
33850,1923
33860,1913
33870,1921
33880,1936
33890,1937
33900,1916
33910,1918
33920,1933
33930,1931
33940,1917
33950,1920
33960,1920
33970,1936
33980,1920
33990,1918
34000,1936
34010,1946
34020,1985
34030,2003
34040,1904
34050,2198
34060,1969
34070,1925
34080,1915
34090,1907
34100,1922
34110,1923
34120,1913
34130,1893
34140,1926
34150,1926
34160,1927
34170,1936
34180,1936
34190,1917
34200,1921
34210,1923
34220,1921
34230,1931
34240,1929
34250,1920
34260,1907
34270,1921
34280,1931
34290,1927
34300,1920
34310,1919
34320,1919
34330,1915
34340,1918
34350,1931
34360,1917
34370,1936
34380,1931
34390,1921
34400,1922
34410,1916
34420,1923
34430,1921
34440,1929
34450,1915
34460,1922
34470,1914
34480,1947
34490,1914
34500,1936
34510,1943
34520,2014
34530,2002
34540,1919
34550,1923
34560,1921
34570,1921
34580,1917
34590,1913
34600,1907
34610,1925
34620,1929
34630,1932
34640,1895
34650,1903
34660,2277
34670,1990
34680,1914
34690,1921
34700,1922
34710,1921
34720,1925
34730,1919
34740,1913
34750,1911
34760,1935
34770,1907
34780,1936
34790,1918
34800,1932
34810,1929
34820,1927
34830,1917
34840,1904
34851,1927
34860,1918
34870,1900
34880,1927
34890,1935
34900,1922
34910,1929
34920,1938
34930,1918
34940,1926
34950,1914
34960,1920
34970,1904
34980,1909
34990,1931
35000,1936
35010,1937
35020,1934
35030,1849
35040,1866
35050,1889
35060,1909
35070,1931
35080,1925
35090,1925
35100,1917
35110,1920
35120,1914
35130,1935
35140,1939
35150,1950
35160,1936
35170,1917
35180,1923
35190,1933
35200,1929
35210,1927
35220,1935
35230,1927
35240,1920
35250,1919
35260,1927
35270,2260
35280,2000
35290,1936
35300,1926
35310,1929
35320,1919
35330,1913
35340,1929
35350,1919
35360,1929
35370,1935
35380,1927
35390,1909
35400,1923
35410,1923
35420,1922
35430,1919
35440,1924
35450,1931
35460,1925
35470,1933
35480,1933
35490,1935
35500,1948
35510,1969
35520,2013
35530,1925
35540,1886
35550,1918
35560,1920
35570,1915
35580,1911
35590,1923
35600,1927
35610,1930
35620,1929
35630,1935
35640,1939
35650,1929
35660,1907
35670,1909
35680,1934
35690,1919
35700,1926
35710,1936
35720,1935
35730,1927
35740,1931
35750,1926
35760,1911
35770,1930
35780,1927
35790,1942
35800,1929
35810,1914
35820,1927
35830,1904
35840,1921
35850,1920
35860,1931
35870,1950
35880,1947
35890,1987
35900,1931
35910,1906
35920,1923
35930,1921
35940,1968
35950,1926
35960,1914
35970,1911
35980,1917
35990,1929
36000,1940
36010,1956
36020,1895
36030,1855
36040,1886
36050,1894
36060,1923
36070,1920
36080,1922
36090,1947
36100,1933
36110,1937
36120,1942
36130,1934
36140,1942
36150,1936
36160,1918
36170,1936
36180,1921
36190,1917
36200,1911
36210,1914
36220,1911
36230,1935
36240,1922
36250,1911
36260,1922
36270,1935
36280,1909
36290,1927
36300,1923
36310,1911
36320,1925
36330,1922
36340,1920
36350,1925
36360,1920
36370,1938
36380,1915
36390,1923
36400,1922
36410,1920
36420,1936
36430,1920
36440,1923
36450,1925
36460,1923
36470,1919
36480,1909
36490,1904
36500,1925
36510,1855
36520,1926
36530,1952
36540,1938
36550,1925
36560,1918
36570,1918
36580,1922
36590,1934
36600,1926
36610,1907
36620,1936
36630,1938
36640,1936
36650,1937
36660,1915
36670,1919
36680,1916
36690,1914
36700,1911
36710,1991
36720,1921
36730,1936
36740,1933
36750,1926
36760,1925
36770,1920
36780,1930
36790,1924
36800,1914
36810,1911
36820,1919
36830,1924
36840,1917
36850,1919
36860,1923
36870,1936
36880,1922
36890,1942
36900,1941
36910,1933
36920,1936
36930,1921
36940,1926
36950,1915
36960,1931
36970,1904
36980,1925
36990,1954
37000,1975
37010,1963
37020,1888
37030,1872
37040,1898
37050,1906
37060,1931
37070,1920
37080,1920
37090,1925
37100,1926
37110,2011
37120,1916
37130,1909
37140,1914
37150,2015
37160,1926
37170,1930
37180,1919
37190,1914
37200,1917
37210,1935
37220,1929
37230,1930
37240,1911
37250,1904
37260,1932
37270,1927
37280,1937
37290,1927
37300,1936
37310,1919
37320,1915
37330,1913
37340,1913
37350,1934
37360,1927
37370,1914
37380,1935
37390,1933
37400,2001
37410,1927
37420,1927
37430,1926
37440,1918
37450,1925
37460,1933
37470,1936
37480,1923
37490,1908
37500,1903
37510,1968
37520,2002
37530,1968
37540,1938
37550,1925
37560,1920
37570,1937
37580,1909
37590,1920
37600,1926
37610,1919
37620,1909
37630,1905
37640,1911
37650,1925
37660,1916
37670,1934
37680,1915
37690,1919
37700,1932
37710,2333
37721,2112
37730,1921
37740,1913
37750,1905
37760,1926
37770,1921
37780,1925
37790,1911
37800,1924
37810,1915
37820,1933
37830,1916
37840,1915
37850,1917
37860,1917
37870,1922
37880,1914
37890,1920
37900,1933
37910,1917
37920,1926
37930,1926
37940,1924
37950,1918
37960,1920
37970,1904
37980,1898
37990,1902
38000,1849
38010,1856
38020,1945
38030,1940
38040,1920
38050,1920
38060,1927
38070,1968
38080,1929
38090,1933
38100,1906
38110,1908
38120,1904
38130,1934
38140,1921
38150,1927
38160,1927
38170,1919
38180,1920
38190,1917
38200,1923
38210,1931
38220,1930
38230,1921
38240,1936
38250,1930
38260,1936
38270,1935
38280,1922
38290,1921
38300,1904
38310,1921
38320,2309
38330,1988
38340,1923
38350,1909
38360,1909
38370,1925
38380,1921
38390,1933
38400,1942
38410,1938
38420,1925
38430,1920
38440,1919
38450,1937
38460,1935
38470,1908
38480,1926
38490,1919
38500,1993
38510,2015
38520,1966
38530,1952
38540,1939
38550,1917
38560,1919
38570,1927
38580,1909
38590,1946
38600,1905
38610,1906
38620,1903
38630,1904
38640,1910
38650,1917
38660,1935
38670,1923
38680,1909
38690,1929
38700,1925
38710,1915
38720,1904
38730,1915
38740,1913
38750,1927
38760,1920
38770,1937
38780,1918
38790,1933
38800,1919
38810,1933
38820,1911
38830,1923
38840,1932
38850,1910
38860,1923
38870,1920
38880,1934
38890,1920
38900,1917
38910,1936
38920,1927
38930,2363
38940,1983
38950,1695
38960,1914
38970,1909
38980,1895
38990,1870
39000,1871
39010,1984
39020,2017
39030,1973
39040,1953
39050,1933
39060,1917
39070,1915
39080,1920
39090,1922
39100,1920
39110,1952
39120,1950
39130,1941
39140,1936
39150,1918
39160,1933
39170,1921
39180,1914
39190,1918
39200,1934
39210,1918
39220,1907
39230,1921
39240,1930
39250,1915
39260,1924
39270,1910
39280,1921
39290,1917
39300,1930
39310,1911
39320,1934
39330,1933
39340,1936
39350,1932
39360,1930
39370,1968
39380,1916
39390,1920
39400,1925
39410,1922
39420,1904
39430,1932
39440,1908
39450,1936
39460,1940
39470,1958
39480,1957
39490,1917
39500,1796
39510,1936
39520,2009
39530,1872
39540,2290
39550,2034
39560,1842
39570,1941
39580,1998
39590,1919
39600,1859
39610,1897
39620,1966
39630,1985
39640,1968
39650,1933
39660,1877
39670,1871
39680,1899
39690,1901
39700,1935
39710,1962
39720,1969
39730,1975
39740,1968
39750,1965
39760,1925
39770,1922
39780,1863
39790,1967
39800,1882
39810,2046
39820,1879
39830,1859
39840,1891
39850,1919
39860,1916
39870,1937
39880,1920
39890,1917
39900,1921
39910,1923
39920,1921
39930,1926
39940,1927
39950,1922
39960,1931
39971,1935
39980,1919
39990,1920
40000,1920
40010,1921
40020,1920
40030,1930
40040,1922
40050,1919
40060,1920
40070,1911
40080,1923
40090,1921
40100,1926
40110,1937
40120,1932
40130,1916
40140,1927
40150,2286
40160,1988
40170,1930
40180,1922
40190,1915
40200,1923
40210,1921
40220,1941
40230,1925
40240,1936
40250,1904
40260,1921
40270,1933
40280,1932
40290,1920
40300,1913
40310,1924
40320,1925
40330,1926
40340,1915
40350,1936
40360,1931
40370,1930
40380,1943
40390,1967
40400,1936
40410,1776
40420,2032
40430,1833
40440,1983
40450,1984
40460,1925
40470,1899
40480,1871
40490,1874
40500,1886
40510,1875
40520,1874
40530,1882
40540,1898
40550,1893
40560,1883
40570,1888
40580,1888
40590,1917
40600,1894
40610,1919
40620,1901
40630,1890
40640,1869
40650,2015
40660,1823
40670,2021
40680,1999
40690,1904
40700,1914
40710,1931
40720,1935
40730,1917
40740,1920
40750,1921
40760,2336
40770,1995
40780,1920
40790,1925
40800,1931
40810,1902
40820,1936
40830,1931
40840,1924
40850,1920
40860,1922
40870,1923
40880,1936
40890,1923
40900,1923
40910,1918
40920,1923
40930,1930
40940,1927
40950,1911
40960,1931
40970,1907
40980,1919
40990,1925
41000,1918
41010,1907
41020,1930
41030,1936
41040,1918
41050,1924
41060,1919
41070,1914
41080,1918
41090,1922
41100,1931
41110,1924
41120,1904
41130,1917
41140,1920
41150,1931
41160,1920
41170,1927
41180,1931
41190,1917
41200,1931
41210,1924
41220,1925
41230,1929
41240,1931
41250,1937
41260,2078
41270,1841
41280,1973
41290,1834
41300,1947
41310,2000
41320,1961
41330,1920
41340,1919
41350,1909
41360,1914
41370,2317
41380,1978
41390,1916
41400,1905
41410,1919
41420,1931
41430,1930
41440,1931
41450,1920
41460,1923
41470,1938
41480,1938
41490,1867
41500,1925
41510,1931
41520,2016
41530,1837
41540,1851
41550,1889
41560,1901
41570,1915
41580,1922
41590,1915
41600,1923
41610,1930
41620,1926
41630,1921
41640,1922
41650,1936
41660,1920
41670,1913
41680,1913
41690,1935
41700,1934
41710,1936
41720,1928
41730,1913
41740,1907
41750,1926
41760,1918
41770,1915
41780,1917
41790,1925
41800,1929
41810,1941
41820,1923
41830,1936
41840,1918
41850,1926
41860,1916
41870,1925
41880,1926
41890,1930
41900,1913
41910,1933
41920,1925
41930,1915
41940,1931
41950,1927
41960,1927
41970,1916
41980,2328
41990,2000
42000,1915
42010,1904
42020,1934
42030,1935
42040,1926
42050,1919
42060,1904
42070,1933
42080,1936
42090,1936
42100,1972
42110,1838
42120,1827
42130,2018
42140,1904
42150,1873
42160,1967
42170,1989
42180,1956
42190,1923
42200,1891
42210,1898
42220,1907
42230,1889
42240,1888
42250,1893
42260,1891
42270,1894
42280,1885
42290,1886
42300,1897
42310,1888
42320,1886
42330,1895
42340,1875
42350,1981
42360,1872
42370,2036
42380,1871
42390,1841
42400,1895
42410,1901
42420,1921
42430,1921
42440,1914
42450,1917
42460,1932
42470,1936
42480,1923
42490,1923
42500,1929
42510,1911
42520,1919
42530,1927
42540,1939
42550,1936
42560,1926
42570,1918
42580,1930
42590,2136
42600,1995
42610,1936
42620,1905
42630,1913
42640,1677
42650,1920
42660,1911
42670,1923
42680,1918
42690,1911
42700,1925
42710,1929
42720,1918
42730,1934
42740,1931
42750,1906
42760,1919
42770,1927
42780,1925
42790,1930
42800,1923
42810,1936
42820,1921
42830,1906
42840,1906
42850,1906
42860,1925
42870,1920
42880,1922
42890,1931
42900,1934
42910,1935
42920,1931
42930,1927
42940,1953
42950,1966
42960,2032
42970,1903
42980,1842
42990,1968
43000,1963
43010,1874
43020,1885
43030,1931
43040,1959
43050,1971
43060,1983
43070,1966
43080,1955
43090,1960
43100,1947
43110,1946
43120,1968
43130,1955
43140,1965
43150,1943
43160,1962
43170,1946
43180,1968
43190,1966
43200,2365
43210,1994
43220,1905
43230,1909
43240,1877
43250,1883
43260,1885
43270,1878
43280,1889
43290,1897
43300,1920
43310,1906
43320,1919
43330,1935
43340,1942
43350,1937
43360,1938
43370,1933
43380,1939
43390,1968
43400,1953
43410,1958
43420,1967
43430,1967
43440,1966
43450,1959
43460,1953
43470,1956
43480,1955
43490,1938
43500,1903
43510,1858
43520,2018
43530,1887
43540,1840
43550,1922
43560,1950
43570,1919
43580,1919
43590,1917
43600,1936
43610,1931
43620,1914
43630,1920
43640,1933
43650,1923
43660,1924
43670,1926
43680,1923
43690,1904
43700,1925
43710,1910
43720,1920
43730,1930
43740,1930
43750,1921
43760,1929
43770,1923
43780,1935
43790,1946
43800,1942
43810,2319
43820,1982
43830,1936
43840,1935
43850,1931
43860,1917
43870,1930
43880,1922
43890,1911
43900,1924
43910,1935
43920,1935
43930,1936
43940,1919
43950,1920
43960,1918
43970,1923
43980,1936
43990,1904
44000,1910
44010,1930
44020,1934
44030,1927
44040,1919
44050,1920
44060,1920
44070,1933
44080,1926
44090,1920
44100,1923
44110,1907
44120,1878
44130,1808
44140,2070
44150,1817
44160,2003
44170,1923
44180,1851
44190,1921
44200,1930
44210,1967
44220,1968
44230,1978
44240,1968
44250,1965
44260,1953
44270,1958
44280,1966
44290,1952
44300,1945
44310,1967
44320,1936
44330,1963
44340,1959
44350,1940
44360,1904
44370,1870
44380,1999
44390,1941
44400,1813
44410,1890
44420,2285
44430,1987
44440,1910
44450,1927
44460,1936
44470,1925
44480,1917
44490,1947
44500,1920
44510,1918
44520,1919
44530,1921
44540,1927
44550,1922
44560,1914
44570,1925
44580,1920
44590,1851
44600,1904
44610,1933
44620,1936
44630,1923
44640,1920
44650,1933
44660,1917
44670,1930
44680,1931
44690,1925
44700,1913
44710,1920
44720,1920
44730,1919
44740,1920
44750,1933
44760,1927
44770,1936
44780,1927
44790,1919
44800,1927
44810,1931
44820,1922
44830,1919
44840,1934
44850,1939
44860,1936
44870,1918
44880,1922
44890,1918
44900,1925
44910,1921
44920,1919
44930,1918
44940,1925
44950,1934
44960,1945
44970,1985
44980,1968
44990,1773
45000,2034
45010,1847
45020,1943
45030,2277
45040,2026
45050,1891
45060,1879
45070,1890
45080,1886
45091,1911
45100,1907
45110,1901
45120,1893
45130,1899
45140,1898
45150,1886
45160,1904
45170,1899
45180,1879
45190,1899
45200,1895
45210,1911
45220,2007
45230,1841
45240,2043
45250,1887
45260,1831
45270,1880
45280,1911
45290,1917
45300,1921
45310,1932
45320,1933
45330,1919
45340,1913
45350,1927
45360,1929
45370,1919
45380,1925
45390,1921
45400,1925
45410,1910
45420,1952
45430,1911
45440,1929
45450,1931
45460,1921
45470,1924
45480,1919
45490,1933
45500,1933
45510,1933
45520,1921
45530,1920
45540,1926
45550,1921
45560,1916
45570,1927
45580,1919
45590,1936
45600,1920
45610,1922
45620,1934
45630,1918
45640,1920
45650,1989
45660,1923
45670,1918
45680,1920
45690,1908
45700,1909
45710,1923
45720,1936
45730,1927
45740,1918
45750,1915
45760,1921
45770,1920
45780,1917
45790,1920
45800,1939
45810,1953
45820,1977
45830,1914
45840,1778
45850,2035
45860,1855
45870,1951
45880,1995
45890,1948
45900,1920
45910,1895
45920,1899
45930,1895
45940,1900
45950,1887
45960,1894
45970,1891
45980,1915
45990,1917
46000,1923
46010,1934
46020,1948
46030,1934
46040,1934
46050,1953
46060,1958
46070,1901
46080,1866
46090,1954
46100,1980
46110,1833
46120,1859
46130,1905
46140,1909
46150,1905
46160,1932
46170,1905
46180,1933
46190,1913
46200,1919
46210,1939
46220,1931
46230,1927
46240,1916
46250,2327
46260,1966
46270,1914
46280,1918
46290,1914
46300,1923
46310,1922
46320,1918
46330,1925
46340,1927
46350,1926
46360,1924
46370,1922
46380,1915
46390,1925
46400,1915
46410,1920
46420,1915
46430,1914
46440,1936
46450,1918
46460,1921
46470,1918
46480,1918
46490,1922
46500,1919
46510,1923
46520,1920
46530,1930
46540,1910
46550,1919
46560,1927
46570,1927
46580,1929
46590,1921
46600,1936
46610,1931
46620,1927
46630,1924
46640,1933
46650,1920
46660,1939
46670,1951
46680,1988
46690,1963
46700,1761
46710,2035
46720,1829
46730,1932
46740,1982
46750,1956
46760,1922
